,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,HV1,HV2,KV1,KV2,AV1,Vfdt1,Vfdt2,HR1,HR2,HR3,THR1,THR2,HR4,HR5,HR6,THR4,THR5,HR7,HR8,HR9,THR7,THR8,H1,H2,H3,H4,H5,H6,H7,TH2,TH3,TH5,TH6,H8,H9,H10,H11,H12,H13,H14,TH9,TH10,TH12,TH13,H15,H16,H17,THR15,THR16,K1,K2,K3,K4,K5,K6,K7,TK2,TK3,TK5,TK6,K8,K9,K10,TK8,TK9,K11,K12,K13,TK11,TK12,A1,A2,A3,A4,A5,A6,A7,TA2,TA3,TA5,TA6,A8,A9,A10,TA8,TA9,F4,F5,HM1,HM2,THM1,THM2,HM3,HM4,THM3,THM4,HM5,HM6,THM5,THM6,KM1,KM2,TKM1,TKM2,KM3,KM4,TKM3,TKM4,KM5,KM6,TKM5,TKM6,AM1,AM2,TAM1,TAM2,AM3,AM4,TAM3,TAM4,AM5,AM6,TAM5,TAM6
M_DR_L315M3NAAA,64.21179599999999,35.788204,1.0406229999999999,65.038958,1.108333,54.140001,0.939135,58.695948,0.592143,37.008958,0.555,108.11395800000001,0.426667,0.15,-76.371282,82.786488,96.28222,-117.253473,-39.712662,19.668723,-1.9188509999999999,24.549332999999997,14.533,10.016333,61.315143000000006,49.775087,6.617667,-6.978667,13.596333,22.114862,65.395386,14.051667000000002,2.696333,11.355333,43.152577,41.277224,57.375,58.071332999999996,21.503,31.033,59.559,31.033,38.248,6.321347,52.183127,92.774538,64.21179599999999,-6.5816669999999995,4.258333,-9.612333,-7.791,-1.586333,-10.841667,15.615667000000002,20.002916,39.849181,83.755318,69.768435,6.305,-12.265667,18.570667,82.70828900000001,53.120096999999994,42.038,73.54566700000001,40.360667,74.044,77.565333,41.553,38.178333,63.760630000000006,21.972773999999998,72.48983299999999,100.0,9.630666999999999,-6.293,15.923667000000002,75.264452,18.048724,12.066,-0.777667,12.843667,15.221343,75.473057,21.418667000000003,24.290667000000003,6.063667,15.927,25.437333,12.718667,19.817667,31.834513,6.46854,96.847288,87.526427,23.228,-22.401667,45.629667,37.518769,87.52436999999999,66.266667,-85.10333299999999,1.399,-0.453667,7.220099,62.403732,1.039,-0.455667,19.250017,34.550181,0.291333,-0.138667,18.951057000000002,66.97367,1.044333,-0.394,17.448748000000002,34.974884,0.587667,-0.256,19.247335999999997,34.403428999999996,0.134667,-0.079,21.500488,48.276267,1.513,-0.028332999999999997,49.773746,31.182675,0.573,-0.017333,17.600955,62.858295999999996,0.063,-0.568667,57.578616000000004,18.951773
M_IZ_L315M3NAAA,62.311429000000004,37.688571,1.1959,74.74375,1.131667,53.044343000000005,1.0579,66.118769,0.603757,37.734792,0.576667,104.20409599999999,0.396667,0.158333,-32.766311,47.050144,61.610326,-71.94544,-0.032352,-4.954723,-0.512987,25.419667,12.395,13.024666999999999,52.738447,96.462203,7.114333,-5.306667,12.421,42.866772999999995,66.777156,0.7256670000000001,-14.129332999999999,14.855,100.0,44.683195,53.45166700000001,54.823333,24.941,27.266,55.413,26.581,31.267333,5.957264,49.920249,98.238035,64.24842,9.299333,13.475333,-3.341,-3.725,1.607333,-6.293667,19.769,13.546831,61.869393,90.338406,67.770543,-3.3843330000000003,-19.578332999999997,16.194,39.987088,47.971198,48.519667,65.574333,45.353,66.38766700000001,71.47466700000001,47.296667,26.356,61.869393,40.679885,71.59569599999999,96.034483,-5.509333,-20.040667000000003,14.531332999999998,77.557379,23.076795999999998,5.716667,-11.991,17.707667,26.416309000000002,73.025044,20.150667000000002,23.167,11.369333000000001,13.191332999999998,23.256332999999998,10.266333,14.808667000000002,19.579254000000002,24.395343,94.586699,77.930448,26.244667,-19.553667,45.798333,11.194284,83.102953,65.96333299999999,-54.36,1.127333,-0.59,6.900567999999999,62.022864,1.263,-0.217667,17.22841,66.873961,0.298667,-0.095333,16.784866,4.710883,0.906667,-0.305,26.794210999999997,93.839826,0.384,-0.124,17.52526,25.857765,0.244667,-0.022333000000000002,17.378417000000002,25.562572,1.478333,-0.07233300000000001,28.392841999999998,1.629139,0.500667,-0.056333,15.463429999999999,64.88754300000001,0.264333,-0.688667,47.113502000000004,16.931708999999998
M_DR_L324M1NAAA,68.228239,31.771760999999998,1.2228629999999998,69.493833,1.17,51.320902000000004,1.045678,59.425039,0.65027,36.954336,0.536667,111.829523,0.45,0.22,-104.749178,116.3304,251.803131,-161.76214099999999,-80.7209,25.104385999999998,66.36135,24.369667,14.564333,9.805333000000001,24.831723,86.649165,4.703667,-3.435667,8.139333,30.993019,72.18440799999999,13.851667,0.8466670000000001,13.005,24.554619,77.916597,51.444,54.581,2.5236669999999997,21.195,49.585333,21.195,52.057333,8.240416999999999,55.381829,96.65272,68.228239,-6.054667,5.254,-8.454,-6.225,0.021667,-7.104667,13.708,54.035095,4.698082,88.565759,70.50725200000001,-22.12,-40.972,18.852,85.887338,10.190066999999999,14.297667,56.54966700000001,4.542,57.981333,65.51333299999999,9.809333,60.971332999999994,67.80056400000001,44.10544,73.204089,96.858133,-4.463667,-25.512,21.048333,43.923751,75.036899,11.905333,-6.758667,18.664,66.267225,74.424762,12.192667,13.901,-7.344666999999999,-1.889,17.617,-1.889,24.961667000000002,50.248567,6.990935,94.434488,68.228239,32.471667,-12.944666999999999,45.416333,85.022139,71.361428,132.05,-119.05,0.816667,-0.744,6.424377,53.835464,0.956333,-0.212667,17.165956,77.04397,0.191,-0.077,13.810618,83.320121,0.724,-0.290333,12.403137,97.572839,0.269667,-0.14033299999999999,44.159301,45.350666,0.071,-0.010667,56.681622,1.7106970000000001,1.038,-0.271,48.405906,6.415113,0.254333,-0.027667,55.20881800000001,50.2087,0.065333,-0.384667,1.9989009999999998,55.159533999999994
M_IZ_L324M1NAAA,62.703941,37.296059,1.296823,73.697383,1.206667,49.727354999999996,1.0749,61.08576600000001,0.6465529999999999,36.743047,0.67,89.56554100000001,0.371667,0.165,-104.616589,69.074203,157.922481,-73.404325,-55.15108000000001,37.499109999999995,13.344845000000001,23.085,13.391333,9.693667,69.461679,94.491776,3.564,-3.9706669999999997,7.534667,28.190594,43.584989,-0.649667,-11.490667,10.841,74.273859,64.703051,41.809,43.118333,-1.8183330000000002,15.848667,40.764333,15.848667,44.936667,7.449915,48.478455,100.0,62.703941,0.849,6.124667,-5.771,-5.897667,1.045,-6.521333,12.646,16.01892,62.289545999999994,97.495327,66.852517,4.12,-12.929,17.049,60.900544999999994,36.114176,7.968,38.001667,1.49,38.792333,41.409,8.468,39.919,62.289545999999994,28.746447999999997,64.642703,96.981403,0.613,-8.193333,8.806333,79.674852,61.185218000000006,0.488333,-18.310667000000002,18.799,45.109485,78.92039,6.624,17.34,-10.715,1.449333,6.942667,-0.397667,28.055,47.937723,4.834423,93.46151400000001,73.562024,40.454,-14.214667000000002,54.668667000000006,88.86019,38.909193,78.476667,-135.71,0.691333,-0.7226670000000001,4.969876999999999,48.489415,0.846,-0.294,13.389823000000002,66.243523,0.209333,-0.055,12.564978,61.510116000000004,0.931,-0.23,12.570694,13.947001,0.323,-0.188,13.111426000000002,55.6478,0.047667,-0.045333,43.09697,39.342763,1.134,-0.25466700000000003,46.960346,3.448911,0.254333,-0.062333000000000006,49.727897999999996,40.710971,0.092333,-0.403,26.680891,50.688741
M_DR_L351M1NAAA,77.850972,22.149028,0.5155930000000001,28.965918,0.965,62.271242,0.537361,30.188840000000003,0.28026,15.744944,0.491667,122.20446899999999,0.278333,0.281667,-27.456826,36.21521,106.88176000000001,-153.146489,-77.075903,4.747122,58.31108199999999,28.829333000000002,26.822667,2.0066669999999998,14.000448,72.556135,1.371,-1.149,2.52,39.17671,52.128847,4.931667,-0.476333,5.408,35.411384000000005,51.279249,48.437333,48.545667,33.901666999999996,46.435666999999995,49.557333,45.956,15.656332999999998,3.9746620000000004,56.943362,93.60465400000001,85.865544,0.136667,2.895667,-0.922333,-0.583667,1.8863330000000003,-1.433,4.697,40.896359000000004,51.007259000000005,98.575429,83.424952,27.125333,7.276667,19.848667000000003,37.878661,35.773758,37.753667,58.41,24.358,58.42,58.447667,25.362667000000002,34.928,77.166208,8.953969,78.204062,100.0,15.460332999999999,1.039667,14.420667000000002,81.156889,54.781201,-26.869667,-40.339,13.469332999999999,46.021511,38.291226,1.242,13.473,-11.582667,-9.300667,3.963333,-9.473666999999999,25.055667,42.796023999999996,74.898145,97.86925,79.841022,23.391667,-2.5926669999999996,25.984333,83.16237199999999,82.812545,65.666667,-89.43,0.628,-0.191333,17.08561,52.338518,0.525,-0.155,22.437998999999998,32.660782,0.075667,-0.058,39.560039,63.079725,0.256333,-0.209333,17.531176000000002,66.48451700000001,0.119333,-0.078,44.763906,62.908784999999995,0.013333000000000001,-0.013666999999999999,27.812807,6.663864,0.677333,-0.008,30.561860999999997,57.817009999999996,0.215333,-0.013,38.203727,2.3679419999999998,0.007333,-0.199667,6.4929239999999995,38.237355
M_IZ_L351M1NAAA,73.657185,26.342815,0.48779700000000004,27.404307,1.051667,57.595514,0.474163,26.638346000000002,0.207537,11.659363,0.56,110.11011,0.213333,0.278333,-31.140054,23.252578,88.909203,-99.90177299999999,-87.205534,-2.343485,67.28439,29.187,26.393,2.794,63.372239,41.745373,0.985,-2.114667,3.0996669999999997,25.631007999999998,69.76870799999999,0.252,-8.329333,8.581333,29.882562,76.478387,49.223667,50.450333,39.069666999999995,49.912,50.034667,46.723667,11.490333,52.31434,49.530015999999996,75.19411600000001,91.028216,0.517333,3.079,-2.612,-2.674667,0.9686670000000001,-2.7336669999999996,5.812667,40.045724,73.177222,98.69330699999999,75.917923,15.681332999999999,-1.072667,16.754,32.063381,32.640198,36.659333000000004,55.254667000000005,23.517667000000003,55.389667,55.623,25.345667000000002,32.105333,73.177222,19.546915,75.00210799999999,100.0,2.6006669999999996,-4.775333,7.376,89.906314,45.225674,-9.981667,-28.529333,18.547667,25.357285,30.689051,2.688333,14.770332999999999,-12.842333,-11.848333,6.011,-11.848333,27.612667,41.457186,71.722631,96.461976,73.657185,28.178,1.185333,26.992666999999997,82.988877,78.39015500000001,35.836667,-105.5,1.006,-0.328333,20.580676,86.205107,0.758667,-0.11766700000000001,30.63417,0.502508,0.099333,-0.043,28.415819,19.770445000000002,0.43233299999999997,-0.129,24.235229999999998,6.655016000000001,0.11233299999999999,-0.127333,22.150576,39.459945000000005,0.027,-0.021,57.015753000000004,25.64694,0.942333,-0.044667,39.568079,89.710977,0.226667,-0.023,45.595234000000005,63.500899,0.014667,-0.299,91.110949,46.164398
M_DR_L356M1NAAA,62.326432,37.673567999999996,0.8134,68.951776,0.991667,61.09893100000001,0.827691,70.165716,0.41548999999999997,35.220796,0.523333,116.078599,0.331667,0.13833299999999998,-104.335938,75.613415,160.89188000000001,-189.69487,-84.915396,-2.439577,72.080878,33.84,27.423667,6.416333,14.200299,15.872063,12.088,-2.0276669999999997,14.115667000000002,20.478317,42.793623,4.718333,-7.522667,12.241,29.312075,79.052865,60.463,60.9,15.264332999999999,25.657667,58.69,25.657667,45.955667,1.52381,51.845867,89.486205,62.326432,-0.954667,12.304333,-4.952333,-5.334667,0.658333,-6.939333,19.243667000000002,16.143570999999998,61.817274,82.75352099999999,65.82151400000001,-10.767667,-23.554333,12.786667,21.760348999999998,33.904762,17.752,46.121333,10.658667,48.231,64.160333,11.191,54.091333,61.817274,45.836156,72.528348,98.534798,3.911,-15.587667000000001,19.498667,20.90731,66.29854399999999,5.830333,-11.366333000000001,17.196667,58.2157,83.056087,-13.224,10.568333,-16.821667,-14.696,2.4203330000000003,-16.329667,28.619333,33.210617,21.057771,84.56383199999999,74.882486,31.413333,-96.78066700000001,128.194,54.669793000000006,33.675740000000005,23.266667,-42.896667,0.258,-0.266333,0.190476,7.2380949999999995,0.177,-0.202,7.428571000000001,5.52381,0.063667,-0.039667,7.428571000000001,5.52381,0.14166700000000002,-0.176,7.2380949999999995,0.190476,0.098333,-0.106,7.428571000000001,5.52381,0.004667,-0.015333000000000001,20.0,7.619047999999999,0.005667,-0.057333,0.190476,13.142857000000001,0.034332999999999995,-0.038667,1.52381,6.47619,0.039,-0.054333000000000006,5.142857,7.2380949999999995
M_IZ_L356M1NAAA,66.600335,33.399665,0.8008270000000001,67.885728,0.993333,60.87720699999999,0.812204,68.852173,0.385337,32.664932,0.47,128.349179,0.375,0.148333,-95.794344,123.224741,188.179027,-177.580846,-168.734161,7.5924309999999995,36.062428999999995,33.311,28.299,5.012,47.113594,40.620422999999995,1.8983330000000003,-9.837,11.735333,18.310253,77.236231,7.522667,-5.594,13.116667000000001,31.644593,54.973434999999995,62.981333,63.718,15.059667000000001,22.980332999999998,64.26266700000001,22.980332999999998,50.168333000000004,2.051282,57.805124,95.807539,66.600335,-13.011333,-2.921667,-22.793667000000003,-23.289,-13.745667000000001,-24.852667,21.931,14.537154000000001,66.093025,91.447507,69.503814,-9.451667,-27.544666999999997,18.093,11.932362,63.495717000000006,23.744332999999997,42.535,17.626333,44.26,65.35333299999999,24.449333,48.202,66.093025,52.083971000000005,77.620775,99.207669,7.026667,-13.724667000000002,20.751333,66.970348,75.03516,9.955667,-5.321333,15.277,59.958213,94.995503,-6.042333,14.921332999999999,-12.963333,-12.949667,8.124333,-12.981333,28.095333,41.95341,66.093025,88.362066,66.78655400000001,25.981667,-21.243,47.224667,59.029038,53.424327000000005,50.296667,-34.896667,0.610333,-0.306667,4.818639,75.75203499999999,0.524,-0.294,15.301210000000001,63.509023,0.11433299999999999,-0.101667,12.916423,68.470017,0.383333,-0.215333,14.069810999999998,67.166492,0.369667,-0.14033299999999999,49.237351000000004,68.128137,0.10466700000000001,-0.013,50.987442,27.494835,0.796,-0.022,46.380072,61.08876,0.221,-0.085333,55.019622,28.599377,0.07,-0.329,29.178013,54.869471999999995
M_DR_L357M1NAAA,69.840012,30.159988000000002,1.10904,71.092308,1.246667,48.608317,0.899386,57.652951,0.6707029999999999,42.993803,0.66,91.802903,0.391667,0.188333,-49.286861,55.776329000000004,115.96132,-110.792701,-59.966311,29.468333,56.963587,28.42,22.769667000000002,5.650333,55.475352,57.337777,-2.325,-11.195333,8.870333,34.619104,34.52381,13.071333000000001,-11.941667,25.013,32.611782,85.407864,43.722,47.501667,4.7916669999999995,21.141333,49.388,21.141333,44.831333,9.392605999999999,55.09725,100.0,69.840012,-7.123333000000001,-2.2673330000000003,-12.095333,-8.334333,-1.505,-9.033,10.887333,32.912056,27.803907000000002,89.23527299999999,80.863095,16.647,-6.230333,22.877333,59.698329,23.158535,-0.630667,37.279,-0.650667,38.082667,42.112333,3.644,42.763,69.434943,17.957746,73.700537,97.26050699999999,-0.050667000000000004,-9.072667,9.022,58.29784300000001,30.046947999999997,4.140667,-14.484,18.624667000000002,33.937235,90.951263,10.047333,15.236,-5.508333,-3.294,16.553,-3.294,22.088667,42.868181,50.538229,95.468226,69.840012,37.006,-5.124,42.13,67.441315,80.882797,46.736667,-83.746667,0.768333,-0.591333,7.01836,63.453638,0.973,-0.324,26.545244,92.659988,0.110667,-0.070333,15.955035999999998,48.148055,0.428,-0.336,15.095015,66.45484,0.394667,-0.144,26.300721000000003,68.582607,0.078667,-0.026667000000000003,31.189916999999998,59.137882999999995,0.826,-0.158667,49.05237,5.40479,0.159,-0.031333,45.121982,53.663229,0.07133300000000001,-0.477667,4.072211,45.691790000000005
M_IZ_L357M1NAAA,68.263874,31.736126000000002,1.3347870000000002,85.563248,1.24,48.681546999999995,1.0857139999999998,69.597045,0.664083,42.569444,0.58,103.783508,0.37666700000000003,0.283333,-72.89465600000001,90.638705,158.344605,-135.304124,-137.208156,-14.569819,89.041015,27.706667,21.812333,5.8943330000000005,36.721907,56.880497999999996,10.473333,1.7653330000000003,8.708,53.125902,65.041842,11.941667,-8.567333,20.509,38.413992,24.477245,48.921333000000004,49.388333,5.689667,14.657333,51.647,14.657333,46.247,3.198032,57.723597999999996,94.894604,68.263874,-1.169667,6.788,-2.983333,0.550667,0.562333,-6.571,13.498667000000001,52.907059999999994,25.805412,69.05622,96.97535500000001,-4.001666999999999,-33.351333000000004,29.349666999999997,71.422527,35.98822,20.889667000000003,46.9,10.050333,47.854333000000004,53.906333,9.549667,45.198,67.858195,48.26182,73.333807,100.0,-2.792333,-14.172667,11.380333,44.94623,49.90271,32.640667,11.482,21.158667,81.874361,63.982659,16.134,22.236333,-10.714667,-11.0,25.482667000000003,-12.026333000000001,40.332667,26.215806,67.858195,92.45854200000001,68.9631,38.36,-2.717,41.077,96.72619,73.271341,107.69666699999999,-43.663333,0.817667,-0.742667,6.04655,59.200981999999996,0.494,-0.484667,27.115621,70.808125,0.081333,-0.08633300000000001,82.068445,54.253839,0.596333,-0.295,28.212909000000003,76.014809,0.214,-0.19633299999999998,42.002208,5.062541,0.062,-0.022667,35.490076,72.27922,1.088667,-0.088,52.909781,25.281558,0.442,-0.028,37.04902,75.015238,0.034667,-0.616667,23.558989999999998,45.929009
